Date,EnergyConsumption,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr,id
2010-01-01,147487.17100000003,-17.8,-16.9,,,,,,0.0,1.0,,,,,,,,,0
2010-01-02,155433.80000000002,-17.8,-20.3,,,,,,1.0,0.0,,,,,,,,,0
2010-01-03,164140.23200000002,-16.4,-24.0,,,,,,0.0,1.0,,,,,,,,,0
2010-01-04,171382.848,-10.2,-15.7,,,,,,0.0,1.0,,,,,,,,,0
2010-01-05,170188.28999999998,-7.2,-8.8,,,,,,0.0,1.0,,,,,,,,,0
2010-01-06,168969.315,-8.0,-18.6,,,,,,0.0,1.0,,,,,,,,,0
2010-01-07,164772.82099999997,-9.7,-19.5,,,,,,0.0,1.0,,,,,,,,,0
2010-01-08,169338.9,-13.3,-18.0,,,,,,0.0,1.0,,,,,,,,,0
2010-01-09,170479.03100000002,-15.9,-22.3,,,,,,1.0,0.0,,,,,,,,,0
2010-01-10,172054.265,-12.7,-18.0,,,,,,0.0,1.0,,,,,,,,,0
2010-01-11,181911.973,-6.5,-9.0,,,,,,0.0,0.0,,,,,,,,,0
2010-01-12,180030.25999999998,-4.3,-4.9,,,,,,0.0,0.0,,,,,,,,,0
2010-01-13,183723.36999999997,-4.5,-7.5,,,,,,0.0,0.0,,,,,,,,,0
2010-01-14,182995.36299999998,-5.0,-10.1,,,,,,0.0,0.0,,,,,,,,,0
2010-01-15,183101.29400000002,-7.3,-11.4,,,,,,0.0,0.0,,,,,,,,,0
2010-01-16,174661.51499999998,-6.5,-9.5,,,,,,1.0,0.0,,,,,,,,,0
2010-01-17,175419.75999999998,-10.5,-11.8,,,,,,0.0,1.0,,,,,,,,,0
2010-01-18,186963.70600000006,-15.5,-10.5,,,,,,0.0,0.0,,,,,,,,,0
2010-01-19,188079.81999999995,-18.0,-16.5,,,,,,0.0,0.0,,,,,,,,,0
2010-01-20,191623.055,-20.2,-20.2,,,,,,0.0,0.0,,,,,,,,,0
2010-01-21,194204.024,-20.7,-24.1,,,,,,0.0,0.0,,,,,,,,,0
2010-01-22,197404.31199999998,-20.1,-25.5,,,,,,0.0,0.0,,,,,,,,,0
2010-01-23,189499.46,-22.7,-24.8,,,,,,1.0,0.0,,,,,,,,,0
2010-01-24,189033.418,-21.0,-26.4,,,,,,0.0,1.0,,,,,,,,,0
2010-01-25,199519.915,-16.0,-19.4,,,,,,0.0,0.0,,,,,,,,,0
2010-01-26,201355.85400000005,-18.0,-22.8,,,,,,0.0,0.0,,,,,,,,,0
2010-01-27,201561.554,-21.3,-23.9,,,,,,0.0,0.0,,,,,,,,,0
2010-01-28,201661.80399999997,-20.7,-22.0,,,,,,0.0,0.0,,,,,,,,,0
2010-01-29,199801.03599999996,-13.1,-16.4,,,,,,0.0,0.0,,,,,,,,,0
2010-01-30,183703.915,-8.4,-13.5,,,,,,1.0,0.0,,,,,,,,,0
2010-01-31,181539.02699999997,-5.9,-8.4,,,,,,0.0,1.0,,,,,,,,,0
2010-02-01,192978.715,-7.0,-6.0,,,,,,0.0,0.0,,,,,,,,,0
2010-02-02,182872.05299999996,-2.0,-4.3,,,,,,0.0,0.0,,,,,,,,,0
2010-02-03,180431.961,-5.8,-9.5,,,,,,0.0,0.0,,,,,,,,,0
2010-02-04,181718.53199999998,-3.7,-7.0,,,,,,0.0,0.0,,,,,,,,,0
2010-02-05,181376.855,-4.7,-6.0,,,,,,0.0,0.0,,,,,,,,,0
2010-02-06,168679.881,-9.5,-7.1,,,,,,1.0,0.0,,,,,,,,,0
2010-02-07,167779.09800000003,-9.6,-7.5,,,,,,0.0,1.0,,,,,,,,,0
2010-02-08,182040.772,-9.4,-8.1,,,,,,0.0,0.0,,,,,,,,,0
2010-02-09,179410.528,-11.9,-13.6,,,,,,0.0,0.0,,,,,,,,,0
2010-02-10,178677.21399999998,-12.8,-16.7,,,,,,0.0,0.0,,,,,,,,,0
2010-02-11,181368.22199999998,-8.3,-15.4,,,,,,0.0,0.0,,,,,,,,,0
2010-02-12,179700.79900000003,-5.9,-14.0,,,,,,0.0,0.0,,,,,,,,,0
2010-02-13,168687.29600000003,-9.3,-18.0,,,,,,1.0,0.0,,,,,,,,,0
2010-02-14,166846.69499999995,-11.6,-16.0,,,,,,0.0,1.0,,,,,,,,,0
2010-02-15,181622.161,-12.5,-12.5,,,,,,0.0,0.0,,,,,,,,,0
2010-02-16,182420.084,-9.1,-13.3,,,,,,0.0,0.0,,,,,,,,,0
2010-02-17,182990.347,-13.0,-19.6,,,,,,0.0,0.0,,,,,,,,,0
2010-02-18,183458.436,-15.9,-22.1,,,,,,0.0,0.0,,,,,,,,,0
2010-02-19,186369.872,-19.0,-24.0,,,,,,0.0,0.0,,,,,,,,,0
2010-02-20,177503.16299999997,-22.2,-26.4,,,,,,1.0,0.0,,,,,,,,,0
2010-02-21,181324.872,-17.9,-21.2,,,,,,0.0,1.0,,,,,,,,,0
2010-02-22,182065.99699999997,-12.2,-16.7,,,,,,0.0,1.0,,,,,,,,,0
2010-02-23,180178.82899999997,-7.0,-14.5,,,,,,0.0,1.0,,,,,,,,,0
2010-02-24,185975.67400000003,-6.0,-14.5,,,,,,0.0,0.0,,,,,,,,,0
2010-02-25,181173.608,-6.8,-19.4,,,,,,0.0,0.0,,,,,,,,,0
2010-02-26,176967.072,-5.5,-11.5,,,,,,0.0,0.0,,,,,,,,,0
2010-02-27,168843.34899999993,1.2,-2.6,,,,,,0.0,0.0,,,,,,,,,0
2010-02-28,157993.913,1.5,-0.4,,,,,,0.0,1.0,,,,,,,,,0
2010-03-01,168901.444,0.3,-0.9,,,,,,0.0,0.0,,,,,,,,,0
2010-03-02,169367.46600000001,0.5,-1.4,,,,,,0.0,0.0,,,,,,,,,0
2010-03-03,171667.63599999997,-2.0,-2.9,,,,,,0.0,0.0,,,,,,,,,0
2010-03-04,171578.76499999998,-5.1,-5.3,,,,,,0.0,0.0,,,,,,,,,0
2010-03-05,172998.363,-6.0,-10.3,,,,,,0.0,0.0,,,,,,,,,0
2010-03-06,163112.77599999998,-8.7,-11.1,,,,,,1.0,0.0,,,,,,,,,0
2010-03-07,168315.76200000002,-7.7,-16.8,,,,,,0.0,1.0,,,,,,,,,0
2010-03-08,162939.76900000003,-6.8,-7.1,,,,,,0.0,1.0,,,,,,,,,0
2010-03-09,172394.20099999997,-3.6,-6.0,,,,,,0.0,0.0,,,,,,,,,0
2010-03-10,171377.55900000004,-1.0,-7.7,,,,,,0.0,0.0,,,,,,,,,0
2010-03-11,171943.98,0.4,-5.0,,,,,,0.0,0.0,,,,,,,,,0
2010-03-12,173409.064,-5.7,-8.8,,,,,,0.0,0.0,,,,,,,,,0
2010-03-13,163113.721,-9.5,-9.5,,,,,,1.0,0.0,,,,,,,,,0
2010-03-14,162726.78900000002,-6.3,-12.5,,,,,,0.0,1.0,,,,,,,,,0
2010-03-15,174411.451,-8.8,-11.9,,,,,,0.0,0.0,,,,,,,,,0
2010-03-16,174379.35299999994,-12.0,-14.7,,,,,,0.0,0.0,,,,,,,,,0
2010-03-17,174797.424,-12.0,-14.6,,,,,,0.0,0.0,,,,,,,,,0
2010-03-18,174935.99400000004,-6.9,-8.9,,,,,,0.0,0.0,,,,,,,,,0
2010-03-19,167785.171,-1.1,-4.5,,,,,,0.0,0.0,,,,,,,,,0
2010-03-20,153829.94199999998,1.0,-2.0,,,,,,1.0,0.0,,,,,,,,,0
2010-03-21,150942.44999999998,1.3,-5.3,,,,,,0.0,1.0,,,,,,,,,0
2010-03-22,165530.76399999997,-1.5,-9.5,,,,,,0.0,0.0,,,,,,,,,0
2010-03-23,167533.79200000002,-2.5,-3.5,,,,,,0.0,0.0,,,,,,,,,0
2010-03-24,164451.576,-5.3,-6.4,,,,,,0.0,0.0,,,,,,,,,0
2010-03-25,166063.11799999996,-3.3,-6.5,,,,,,0.0,0.0,,,,,,,,,0
2010-03-26,165103.49399999998,1.3,-1.5,,,,,,0.0,0.0,,,,,,,,,0
2010-03-27,153282.46000000002,3.9,-2.0,,,,,,1.0,0.0,,,,,,,,,0
2010-03-28,143299.07100000003,5.6,1.5,,,,,,0.0,1.0,,,,,,,,,0
2010-03-29,160037.65199999997,4.5,0.5,,,,,,0.0,0.0,,,,,,,,,0
2010-03-30,160790.43,3.5,1.1,,,,,,0.0,0.0,,,,,,,,,0
2010-03-31,160319.13799999998,4.3,1.0,,,,,,0.0,0.0,,,,,,,,,0
2010-04-01,161397.52500000002,7.7,6.6,,,,,,0.0,0.0,,,,,,,,,0
2010-04-02,155516.51900000003,7.6,5.9,,,,,,0.0,0.0,,,,,,,,,0
2010-04-03,144181.88700000002,8.8,6.5,,,,,,1.0,0.0,,,,,,,,,0
2010-04-04,140451.06,7.1,6.3,,,,,,0.0,1.0,,,,,,,,,0
2010-04-05,151073.26799999998,7.0,3.1,,,,,,0.0,0.0,,,,,,,,,0
2010-04-06,149986.91700000002,6.9,5.5,,,,,,0.0,0.0,,,,,,,,,0
2010-04-07,150811.76500000004,3.5,3.3,,,,,,0.0,0.0,,,,,,,,,0
2010-04-08,151668.72900000002,3.9,1.7,,,,,,0.0,0.0,,,,,,,,,0
2010-04-09,154319.644,7.5,3.0,,,,,,0.0,0.0,,,,,,,,,0
2010-04-10,142220.861,8.0,6.0,,,,,,1.0,0.0,,,,,,,,,0
2010-04-11,139910.35600000003,7.0,4.0,,,,,,0.0,1.0,,,,,,,,,0
2010-04-12,152490.952,7.3,4.0,,,,,,0.0,0.0,,,,,,,,,0
2010-04-13,149072.13199999998,6.5,4.4,,,,,,0.0,0.0,,,,,,,,,0
2010-04-14,151690.511,6.0,1.6,,,,,,0.0,0.0,,,,,,,,,0
2010-04-15,149748.146,4.5,2.7,,,,,,0.0,0.0,,,,,,,,,0
2010-04-16,148444.426,8.8,1.8,,,,,,0.0,0.0,,,,,,,,,0
2010-04-17,138041.399,5.0,2.9,,,,,,1.0,0.0,,,,,,,,,0
2010-04-18,138474.639,4.5,1.8,,,,,,0.0,1.0,,,,,,,,,0
2010-04-19,148687.98400000003,3.7,2.9,,,,,,0.0,0.0,,,,,,,,,0
2010-04-20,148781.488,3.6,3.0,,,,,,0.0,0.0,,,,,,,,,0
2010-04-21,148444.164,5.6,2.4,,,,,,0.0,0.0,,,,,,,,,0
2010-04-22,149219.98200000002,4.8,2.8,,,,,,0.0,0.0,,,,,,,,,0
2010-04-23,150091.66499999998,3.5,0.6,,,,,,0.0,0.0,,,,,,,,,0
2010-04-24,141192.336,4.0,1.1,,,,,,1.0,0.0,,,,,,,,,0
2010-04-25,139410.59600000002,5.0,2.0,,,,,,0.0,1.0,,,,,,,,,0
2010-04-26,149367.944,5.0,3.2,,,,,,0.0,0.0,,,,,,,,,0
2010-04-27,151001.09399999998,10.5,6.7,,,,,,0.0,0.0,,,,,,,,,0
2010-04-28,149529.91299999997,8.2,3.1,,,,,,0.0,0.0,,,,,,,,,0
2010-04-29,151487.84,5.0,1.1,,,,,,0.0,0.0,,,,,,,,,0
2010-04-30,150162.47,11.5,5.1,,,,,,0.0,0.0,,,,,,,,,0
2010-05-01,135217.81100000002,11.7,8.1,,,,,,1.0,0.0,,,,,,,,,0
2010-05-02,131389.385,9.5,5.0,,,,,,0.0,1.0,,,,,,,,,0
2010-05-03,132246.473,5.3,4.2,,,,,,0.0,1.0,,,,,,,,,0
2010-05-04,143307.858,5.5,1.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-05,143252.32799999998,5.7,3.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-06,146644.02300000002,6.0,3.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-07,146309.21100000004,7.1,4.0,,,,,,0.0,0.0,,,,,,,,,0
2010-05-08,132953.6,16.0,3.0,,,,,,1.0,0.0,,,,,,,,,0
2010-05-09,131510.86,15.5,8.5,,,,,,0.0,1.0,,,,,,,,,0
2010-05-10,131011.83599999998,7.6,9.0,,,,,,0.0,1.0,,,,,,,,,0
2010-05-11,143280.42400000003,9.0,9.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-12,143281.564,13.0,11.2,,,,,,0.0,0.0,,,,,,,,,0
2010-05-13,141218.116,19.3,14.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-14,137302.495,20.4,18.2,,,,,,0.0,0.0,,,,,,,,,0
2010-05-15,122255.79500000001,18.8,20.1,,,,,,1.0,0.0,,,,,,,,,0
2010-05-16,120147.914,19.2,20.6,,,,,,0.0,1.0,,,,,,,,,0
2010-05-17,131852.793,18.0,19.1,,,,,,0.0,0.0,,,,,,,,,0
2010-05-18,130698.416,20.7,20.0,,,,,,0.0,0.0,,,,,,,,,0
2010-05-19,130711.764,17.6,17.4,,,,,,0.0,0.0,,,,,,,,,0
2010-05-20,130228.91500000001,16.3,16.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-21,129864.515,17.0,18.0,,,,,,0.0,0.0,,,,,,,,,0
2010-05-22,118655.65599999996,14.4,11.4,,,,,,1.0,0.0,,,,,,,,,0
2010-05-23,120087.44399999999,14.3,9.9,,,,,,0.0,1.0,,,,,,,,,0
2010-05-24,132038.148,12.7,14.0,,,,,,0.0,0.0,,,,,,,,,0
2010-05-25,132196.612,12.4,9.5,,,,,,0.0,0.0,,,,,,,,,0
2010-05-26,131044.40100000004,10.0,7.7,,,,,,0.0,0.0,,,,,,,,,0
2010-05-27,134213.33,10.0,10.0,,,,,,0.0,0.0,,,,,,,,,0
2010-05-28,136848.355,11.3,9.9,,,,,,0.0,0.0,,,,,,,,,0
2010-05-29,126203.90299999999,11.5,11.4,,,,,,1.0,0.0,,,,,,,,,0
2010-05-30,121653.442,10.6,10.0,,,,,,0.0,1.0,,,,,,,,,0
2010-05-31,134855.50499999998,12.5,13.0,,,,,,0.0,0.0,,,,,,,,,0
2010-06-01,132637.267,13.7,13.2,,,,,,0.0,0.0,,,,,,,,,0
2010-06-02,130537.82000000002,13.3,12.8,,,,,,0.0,0.0,,,,,,,,,0
2010-06-03,131447.34,15.4,13.6,,,,,,0.0,0.0,,,,,,,,,0
2010-06-04,130958.10500000003,15.5,10.7,,,,,,0.0,0.0,,,,,,,,,0
2010-06-05,120757.57600000002,11.0,7.4,,,,,,1.0,0.0,,,,,,,,,0
2010-06-06,118513.227,11.1,9.5,,,,,,0.0,1.0,,,,,,,,,0
2010-06-07,128268.15899999997,13.2,7.8,,,,,,0.0,0.0,,,,,,,,,0
2010-06-08,127360.44399999999,10.7,8.1,,,,,,0.0,0.0,,,,,,,,,0
2010-06-09,125612.12700000001,11.4,9.0,,,,,,0.0,0.0,,,,,,,,,0
2010-06-10,122574.22600000001,15.0,12.5,,,,,,0.0,0.0,,,,,,,,,0
2010-06-11,126465.226,15.4,12.3,,,,,,0.0,0.0,,,,,,,,,0
2010-06-12,119925.02399999999,17.0,12.6,,,,,,1.0,0.0,,,,,,,,,0
2010-06-13,117915.668,12.6,11.3,,,,,,0.0,1.0,,,,,,,,,0
2010-06-14,118444.11,13.0,11.0,,,,,,0.0,1.0,,,,,,,,,0
2010-06-15,127134.58199999998,14.0,9.5,,,,,,0.0,0.0,,,,,,,,,0
2010-06-16,126259.692,10.6,8.8,,,,,,0.0,0.0,,,,,,,,,0
2010-06-17,126876.134,13.0,10.6,,,,,,0.0,0.0,,,,,,,,,0
2010-06-18,128481.997,14.7,13.2,,,,,,0.0,0.0,,,,,,,,,0
2010-06-19,118921.97700000001,16.8,16.0,,,,,,1.0,0.0,,,,,,,,,0
2010-06-20,117259.61200000001,17.4,15.7,,,,,,0.0,1.0,,,,,,,,,0
2010-06-21,127485.05,19.5,11.6,,,,,,0.0,0.0,,,,,,,,,0
2010-06-22,126899.828,13.1,12.7,,,,,,0.0,0.0,,,,,,,,,0
2010-06-23,127821.933,16.6,14.0,,,,,,0.0,0.0,,,,,,,,,0
2010-06-24,130461.918,14.5,15.5,,,,,,0.0,0.0,,,,,,,,,0
2010-06-25,129966.428,20.9,17.3,,,,,,0.0,0.0,,,,,,,,,0
2010-06-26,118101.089,17.0,19.4,,,,,,1.0,0.0,,,,,,,,,0
2010-06-27,115724.29299999999,15.0,13.0,,,,,,0.0,1.0,,,,,,,,,0
2010-06-28,127679.29,16.5,13.1,,,,,,0.0,0.0,,,,,,,,,0
2010-06-29,126465.291,18.5,13.1,,,,,,0.0,0.0,,,,,,,,,0
2010-06-30,126630.846,20.0,19.9,,,,,,0.0,0.0,,,,,,,,,0
2010-07-01,129260.119,22.0,18.1,,,,,,0.0,0.0,,,,,,,,,0
2010-07-02,126256.804,18.3,16.1,,,,,,0.0,0.0,,,,,,,,,0
2010-07-03,116780.20000000001,17.5,16.8,,,,,,1.0,0.0,,,,,,,,,0
2010-07-04,114611.759,18.1,20.1,,,,,,0.0,1.0,,,,,,,,,0
2010-07-05,125593.59300000001,21.0,21.7,,,,,,0.0,0.0,,,,,,,,,0
2010-07-06,124882.43000000002,23.1,22.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-07,125631.84199999999,24.7,23.1,,,,,,0.0,0.0,,,,,,,,,0
2010-07-08,125289.144,25.5,23.7,,,,,,0.0,0.0,,,,,,,,,0
2010-07-09,125354.743,23.5,22.2,,,,,,0.0,0.0,,,,,,,,,0
2010-07-10,113777.18899999998,21.0,19.9,,,,,,1.0,0.0,,,,,,,,,0
2010-07-11,112337.35699999999,23.0,22.5,,,,,,0.0,1.0,,,,,,,,,0
2010-07-12,123732.74699999999,24.7,22.3,,,,,,0.0,0.0,,,,,,,,,0
2010-07-13,124920.216,25.5,26.0,,,,,,0.0,0.0,,,,,,,,,0
2010-07-14,125715.02900000002,26.5,25.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-15,127431.99999999999,27.1,24.1,,,,,,0.0,0.0,,,,,,,,,0
2010-07-16,127127.30099999998,26.5,25.0,,,,,,0.0,0.0,,,,,,,,,0
2010-07-17,116796.31899999999,23.0,18.7,,,,,,1.0,0.0,,,,,,,,,0
2010-07-18,116242.39199999999,23.0,19.0,,,,,,0.0,1.0,,,,,,,,,0
2010-07-19,126929.964,23.0,19.1,,,,,,0.0,0.0,,,,,,,,,0
2010-07-20,125291.245,20.1,18.3,,,,,,0.0,0.0,,,,,,,,,0
2010-07-21,125986.352,21.5,19.9,,,,,,0.0,0.0,,,,,,,,,0
2010-07-22,125786.262,24.0,22.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-23,126376.71700000002,25.5,18.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-24,117779.365,22.5,13.9,,,,,,1.0,0.0,,,,,,,,,0
2010-07-25,114944.268,25.3,19.5,,,,,,0.0,1.0,,,,,,,,,0
2010-07-26,125708.19500000002,27.8,24.0,,,,,,0.0,0.0,,,,,,,,,0
2010-07-27,127384.69700000004,27.3,25.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-28,126744.597,27.7,25.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-29,125899.755,26.7,28.5,,,,,,0.0,0.0,,,,,,,,,0
2010-07-30,124241.21299999999,21.5,23.2,,,,,,0.0,0.0,,,,,,,,,0
2010-07-31,114316.554,22.0,21.0,,,,,,1.0,0.0,,,,,,,,,0
2010-08-01,113928.013,22.0,19.1,,,,,,0.0,1.0,,,,,,,,,0
2010-08-02,124439.35200000001,22.1,18.8,,,,,,0.0,0.0,,,,,,,,,0
2010-08-03,125682.38100000001,23.1,19.5,,,,,,0.0,0.0,,,,,,,,,0
2010-08-04,125786.659,25.6,22.6,,,,,,0.0,0.0,,,,,,,,,0
2010-08-05,125630.63900000001,22.3,20.3,,,,,,0.0,0.0,,,,,,,,,0
2010-08-06,124737.59499999999,23.0,22.4,,,,,,0.0,0.0,,,,,,,,,0
2010-08-07,116607.144,28.6,24.8,,,,,,1.0,0.0,,,,,,,,,0
2010-08-08,114283.91400000002,27.9,25.2,,,,,,0.0,1.0,,,,,,,,,0
2010-08-09,125387.592,26.0,25.3,,,,,,0.0,0.0,,,,,,,,,0
2010-08-10,127968.192,22.0,21.0,,,,,,0.0,0.0,,,,,,,,,0
2010-08-11,128319.344,20.0,19.0,,,,,,0.0,0.0,,,,,,,,,0
2010-08-12,126626.32600000003,21.0,19.5,,,,,,0.0,0.0,,,,,,,,,0
2010-08-13,125447.509,22.2,20.2,,,,,,0.0,0.0,,,,,,,,,0
2010-08-14,119307.03399999999,24.5,21.4,,,,,,1.0,0.0,,,,,,,,,0
2010-08-15,118775.16999999997,24.0,20.0,,,,,,0.0,1.0,,,,,,,,,0
2010-08-16,129540.384,19.3,12.4,,,,,,0.0,0.0,,,,,,,,,0
2010-08-17,128277.843,16.7,11.5,,,,,,0.0,0.0,,,,,,,,,0
2010-08-18,128627.483,16.7,12.7,,,,,,0.0,0.0,,,,,,,,,0
2010-08-19,127589.194,15.5,11.1,,,,,,0.0,0.0,,,,,,,,,0
2010-08-20,126596.20900000002,13.1,10.8,,,,,,0.0,0.0,,,,,,,,,0
2010-08-21,119843.27999999998,14.5,12.7,,,,,,1.0,0.0,,,,,,,,,0
2010-08-22,118938.979,19.0,16.0,,,,,,0.0,1.0,,,,,,,,,0
2010-08-23,129677.561,17.5,14.0,,,,,,0.0,0.0,,,,,,,,,0
2010-08-24,130562.92,15.5,9.8,,,,,,0.0,0.0,,,,,,,,,0
2010-08-25,129588.041,16.0,12.4,,,,,,0.0,0.0,,,,,,,,,0
2010-08-26,131272.23099999997,14.0,9.5,,,,,,0.0,0.0,,,,,,,,,0
2010-08-27,132261.523,14.5,8.5,,,,,,0.0,0.0,,,,,,,,,0
2010-08-28,125590.128,13.1,9.6,,,,,,1.0,0.0,,,,,,,,,0
2010-08-29,123645.97900000002,10.5,9.0,,,,,,0.0,1.0,,,,,,,,,0
2010-08-30,134694.13700000002,9.0,6.9,,,,,,0.0,0.0,,,,,,,,,0
2010-08-31,136602.20799999998,9.0,7.0,,,,,,0.0,0.0,,,,,,,,,0
2010-09-01,139929.639,11.2,11.3,,,,,,0.0,0.0,,,,,,,,,0
2010-09-02,142174.362,10.5,8.1,,,,,,0.0,0.0,,,,,,,,,0
2010-09-03,141694.858,11.0,7.7,,,,,,0.0,0.0,,,,,,,,,0
2010-09-04,136486.093,8.5,6.6,,,,,,1.0,0.0,,,,,,,,,0
2010-09-05,136224.26499999998,9.1,8.7,,,,,,0.0,1.0,,,,,,,,,0
2010-09-06,147332.49800000005,11.8,8.1,,,,,,0.0,0.0,,,,,,,,,0
2010-09-07,145641.26700000002,12.0,12.6,,,,,,0.0,0.0,,,,,,,,,0
2010-09-08,143621.23100000003,15.1,13.2,,,,,,0.0,0.0,,,,,,,,,0
2010-09-09,141298.847,15.0,12.6,,,,,,0.0,0.0,,,,,,,,,0
2010-09-10,137847.073,14.2,12.5,,,,,,0.0,0.0,,,,,,,,,0
2010-09-11,130617.525,14.0,12.5,,,,,,1.0,0.0,,,,,,,,,0
2010-09-12,129624.75300000001,14.2,13.7,,,,,,0.0,1.0,,,,,,,,,0
2010-09-13,142255.074,13.4,14.1,,,,,,0.0,0.0,,,,,,,,,0
2010-09-14,141813.305,16.5,14.4,,,,,,0.0,0.0,,,,,,,,,0
2010-09-15,140836.53299999994,15.5,13.5,,,,,,0.0,0.0,,,,,,,,,0
2010-09-16,139276.947,13.5,11.9,,,,,,0.0,0.0,,,,,,,,,0
2010-09-17,140436.90899999999,11.5,10.7,,,,,,0.0,0.0,,,,,,,,,0
2010-09-18,130179.94500000002,13.0,11.0,,,,,,1.0,0.0,,,,,,,,,0
2010-09-19,130884.59,11.4,9.1,,,,,,0.0,1.0,,,,,,,,,0
2010-09-20,143074.793,12.0,9.0,,,,,,0.0,0.0,,,,,,,,,0
2010-09-21,145919.528,11.5,7.5,,,,,,0.0,0.0,,,,,,,,,0
2010-09-22,146474.88700000002,11.5,9.9,,,,,,0.0,0.0,,,,,,,,,0
2010-09-23,146574.14400000003,11.0,8.1,,,,,,0.0,0.0,,,,,,,,,0
2010-09-24,146716.103,12.5,12.0,,,,,,0.0,0.0,,,,,,,,,0
2010-09-25,135613.35799999998,14.5,10.6,,,,,,1.0,0.0,,,,,,,,,0
2010-09-26,134352.47799999997,12.4,7.0,,,,,,0.0,1.0,,,,,,,,,0
2010-09-27,148070.95200000002,10.1,5.0,,,,,,0.0,0.0,,,,,,,,,0
2010-09-28,149560.701,8.2,4.3,,,,,,0.0,0.0,,,,,,,,,0
2010-09-29,152398.15,7.4,6.3,,,,,,0.0,0.0,,,,,,,,,0
2010-09-30,154427.418,8.2,6.1,,,,,,0.0,0.0,,,,,,,,,0
2010-10-01,154808.305,8.0,4.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-02,145955.47400000002,7.0,6.5,,,,,,1.0,0.0,,,,,,,,,0
2010-10-03,145460.823,7.5,7.2,,,,,,0.0,1.0,,,,,,,,,0
2010-10-04,157800.49699999997,9.0,6.9,,,,,,0.0,0.0,,,,,,,,,0
2010-10-05,157447.72599999997,7.5,7.7,,,,,,0.0,0.0,,,,,,,,,0
2010-10-06,157871.093,6.5,6.3,,,,,,0.0,0.0,,,,,,,,,0
2010-10-07,157180.43699999998,6.5,7.0,,,,,,0.0,0.0,,,,,,,,,0
2010-10-08,158655.674,6.0,5.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-09,148726.74899999998,5.5,8.2,,,,,,1.0,0.0,,,,,,,,,0
2010-10-10,147846.57400000002,6.0,4.0,,,,,,0.0,1.0,,,,,,,,,0
2010-10-11,162296.49699999997,4.6,2.6,,,,,,0.0,0.0,,,,,,,,,0
2010-10-12,162588.109,4.5,1.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-13,161935.86299999998,2.5,2.4,,,,,,0.0,0.0,,,,,,,,,0
2010-10-14,162193.15600000002,3.1,0.8,,,,,,0.0,0.0,,,,,,,,,0
2010-10-15,162366.083,1.5,0.0,,,,,,0.0,0.0,,,,,,,,,0
2010-10-16,155298.51800000004,2.2,0.0,,,,,,1.0,0.0,,,,,,,,,0
2010-10-17,152631.50400000004,1.3,1.2,,,,,,0.0,1.0,,,,,,,,,0
2010-10-18,164550.78699999998,3.7,4.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-19,162642.37,2.7,4.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-20,165102.58499999996,5.1,3.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-21,163146.34600000002,5.0,1.5,,,,,,0.0,0.0,,,,,,,,,0
2010-10-22,165037.39300000004,2.5,-1.3,,,,,,0.0,0.0,,,,,,,,,0
2010-10-23,153532.98200000002,2.5,-0.5,,,,,,1.0,0.0,,,,,,,,,0
2010-10-24,152503.65099999998,5.5,0.1,,,,,,0.0,1.0,,,,,,,,,0
2010-10-25,163767.13699999996,7.1,0.7,,,,,,0.0,0.0,,,,,,,,,0
2010-10-26,164107.88699999996,4.0,-1.0,,,,,,0.0,0.0,,,,,,,,,0
2010-10-27,163843.76499999996,1.3,-2.6,,,,,,0.0,0.0,,,,,,,,,0
2010-10-28,165978.16800000003,1.1,0.9,,,,,,0.0,0.0,,,,,,,,,0
2010-10-29,168080.43500000003,6.0,5.0,,,,,,0.0,0.0,,,,,,,,,0
2010-10-30,159463.494,6.6,3.4,,,,,,1.0,0.0,,,,,,,,,0
2010-10-31,155952.50900000002,7.3,6.3,,,,,,0.0,1.0,,,,,,,,,0
2010-11-01,168959.362,6.0,6.4,,,,,,0.0,0.0,,,,,,,,,0
2010-11-02,167466.813,5.3,1.5,,,,,,0.0,0.0,,,,,,,,,0
2010-11-03,167058.453,7.5,4.0,,,,,,0.0,0.0,,,,,,,,,0
