product_id,quantity,price,price_after_discount,Timestamp,promo_flg
4900001029,1,199,199.0,2015-05-26,0
4900001029,1,199,199.0,2015-05-27,0
4900001029,1,199,199.0,2015-05-28,0
4900001029,1,199,199.0,2015-06-05,0
4900001029,1,199,199.0,2015-06-18,0
4900001029,1,199,199.0,2015-06-19,0
4900001029,1,199,199.0,2015-06-20,0
4900001029,1,199,199.0,2015-08-21,0
4900001029,1,199,199.0,2015-08-24,0
4900001029,1,199,199.0,2015-08-30,0
4900001029,1,199,199.0,2015-09-16,0
4900001029,1,199,199.0,2015-09-18,0
4900001029,1,199,199.0,2015-09-21,0
4900001029,1,199,199.0,2015-09-23,0
4900001029,1,199,199.0,2015-09-24,0
4900001029,1,199,199.0,2015-09-25,0
4900001029,1,199,199.0,2015-09-28,0
4900001029,1,199,199.0,2015-10-03,0
4900001029,1,199,199.0,2015-10-12,0
4900001029,1,199,199.0,2015-10-16,0
4900001029,1,199,199.0,2015-10-28,0
4900001029,1,199,199.0,2015-11-06,0
4900001029,1,199,199.0,2015-11-14,0
4900001029,1,199,199.0,2015-11-15,0
4900001029,1,199,199.0,2015-11-16,0
4900001029,1,199,199.0,2015-11-21,0
4900001029,1,199,199.0,2015-11-28,0
4900001029,1,199,199.0,2015-12-08,0
4900001029,1,199,199.0,2015-12-09,0
4900001029,1,199,199.0,2015-12-27,0
4900001029,1,199,199.0,2015-12-28,0
4900001029,1,199,199.0,2015-12-29,0
4900001029,1,199,199.0,2016-02-13,0
4900001029,1,199,199.0,2016-02-14,0
4900001029,1,199,199.0,2016-02-16,0
4900001029,1,199,199.0,2016-02-20,0
4900001029,1,199,199.0,2016-02-24,0
4900001029,1,199,199.0,2016-02-28,0
4900001029,1,199,199.0,2016-07-14,0
4900001031,1,149,149.0,2013-01-15,0
4900001031,1,149,149.0,2013-03-07,0
4900001031,1,148,148.0,2013-04-05,0
4900001031,1,149,149.0,2013-04-27,0
4900001031,1,148,148.0,2013-05-09,0
4900001031,1,149,149.0,2013-06-08,0
4900001031,1,149,149.0,2013-06-25,0
4900001031,1,148,148.0,2013-06-26,0
4900001031,1,149,149.0,2013-07-07,0
4900001031,1,149,149.0,2013-07-13,0
4900001031,1,149,149.0,2013-07-14,0
4900001031,1,149,149.0,2013-08-09,0
4900001031,1,149,149.0,2013-09-03,0
4900001031,1,149,149.0,2013-09-08,0
4900001031,1,149,149.0,2013-09-10,0
4900001031,1,149,149.0,2013-09-11,0
4900001031,1,149,149.0,2013-09-14,0
4900001031,1,149,149.0,2013-10-05,0
4900001031,1,149,149.0,2013-10-07,0
4900001031,1,149,149.0,2013-10-17,0
4900001031,1,199,199.0,2014-03-07,0
4900001031,1,199,199.0,2014-05-28,0
4900001031,1,199,199.0,2014-05-29,0
4900001031,1,199,199.0,2014-06-03,0
4900001031,1,199,199.0,2014-07-11,0
4900001031,1,199,199.0,2014-09-05,0
4900001031,1,199,199.0,2014-10-10,0
4900001031,1,199,199.0,2014-11-01,0
4900001031,1,199,199.0,2014-11-13,0
4900001031,1,199,199.0,2014-11-16,0
4900001031,1,199,199.0,2014-11-18,0
4900001031,1,199,199.0,2014-12-05,0
4900001031,2,199,398.0,2014-12-11,1
4900001031,1,199,199.0,2014-12-24,0
4900001031,1,199,199.0,2014-12-25,0
4900001031,1,199,199.0,2014-12-27,0
4900001031,1,199,199.0,2014-12-30,0
4900001031,1,199,199.0,2015-01-12,0
4900001031,1,199,199.0,2015-01-18,0
4900001031,1,199,199.0,2015-01-20,0
4900001031,1,199,199.0,2015-01-24,0
4900001031,1,199,199.0,2015-01-28,0
4900001031,1,199,199.0,2015-01-29,0
4900001031,1,199,199.0,2015-02-13,0
4900001031,1,199,199.0,2015-02-17,0
4900001031,1,199,199.0,2015-02-18,0
4900001031,1,199,199.0,2015-02-25,0
4900001031,1,199,199.0,2015-03-03,0
4900001031,1,199,199.0,2015-03-04,0
4900001031,1,199,199.0,2015-03-07,0
4900001031,1,199,199.0,2015-03-08,0
4900001031,1,199,199.0,2015-03-24,0
4900001031,1,199,199.0,2015-11-21,0
4900001031,1,199,199.0,2015-12-14,0
4900001031,1,199,199.0,2015-12-20,0
4900001031,1,199,199.0,2015-12-21,0
4900001031,1,199,199.0,2015-12-28,0
4900001031,1,199,199.0,2015-12-30,0
4900001031,1,199,199.0,2015-12-31,0
4900001031,1,199,199.0,2016-01-07,0
4900001031,1,198,198.0,2016-01-20,0
4900001031,1,199,199.0,2016-01-28,0
4900001031,1,199,199.0,2016-01-30,0
4900001031,2,199,398.0,2016-02-05,1
4900001031,1,199,199.0,2016-02-08,0
4900001031,1,199,199.0,2016-02-11,0
4900001031,1,199,199.0,2016-02-14,0
4900001031,1,199,199.0,2016-02-15,0
4900001031,1,199,199.0,2016-02-18,0
4900001031,1,199,199.0,2016-05-18,0
4900001031,1,199,199.0,2016-05-27,0
4900001031,1,199,199.0,2016-06-01,0
4900001031,1,199,199.0,2016-09-04,0
4900001031,1,199,199.0,2016-09-06,0
4900001031,1,199,199.0,2016-09-09,0
4900001031,1,199,199.0,2016-09-18,0
4900001031,1,199,199.0,2016-09-28,0
4900001031,1,199,199.0,2016-10-17,0
4900001036,1,98,98.0,2013-01-19,0
4900001036,1,99,99.0,2013-02-10,0
4900001036,1,98,98.0,2013-02-14,0
4900001036,1,99,99.0,2013-02-14,0
4900001036,1,99,99.0,2013-02-21,0
4900001036,1,98,98.0,2013-02-22,0
4900001036,1,99,99.0,2013-03-01,0
4900001036,1,99,99.0,2013-03-02,0
4900001036,1,99,99.0,2013-03-06,0
4900001036,2,99,198.0,2013-03-07,1
4900001036,1,99,99.0,2013-03-07,0
4900001036,1,99,99.0,2013-03-08,0
4900001036,1,99,99.0,2013-03-09,0
4900001036,1,99,99.0,2013-03-15,0
4900001036,1,99,99.0,2013-07-22,0
4900001036,1,99,99.0,2013-07-29,0
4900001036,1,99,99.0,2013-08-14,0
4900001036,1,99,99.0,2013-09-14,0
4900001036,1,99,99.0,2013-10-04,0
4900001036,1,99,99.0,2013-10-10,0
4900001036,1,99,99.0,2013-10-12,0
4900001036,1,99,99.0,2013-10-18,0
4900001036,1,99,99.0,2013-10-25,0
4900001040,1,99,99.0,2013-02-06,0
4900001040,1,99,99.0,2013-02-08,0
4900001040,1,98,98.0,2013-05-03,0
4900001040,1,99,99.0,2013-05-24,0
4900001040,1,99,99.0,2013-05-27,0
4900001040,1,99,99.0,2013-06-14,0
4900001040,1,98,98.0,2013-07-02,0
4900001040,1,98,98.0,2013-07-10,0
4900001040,1,99,99.0,2013-07-25,0
4900001040,1,99,99.0,2013-08-12,0
4900001040,1,99,99.0,2013-08-24,0
4900001040,1,99,99.0,2013-09-10,0
4900001040,1,99,99.0,2013-09-16,0
4900001040,1,98,98.0,2013-09-22,0
4900001040,1,99,99.0,2013-09-23,0
4900001040,1,99,99.0,2013-09-24,0
4900001040,1,99,99.0,2013-09-25,0
4900001040,2,149,298.0,2013-12-30,1
4900001047,1,99,99.0,2013-01-15,0
4900001047,1,98,98.0,2013-01-21,0
4900001047,1,99,99.0,2013-01-26,0
4900001047,1,99,99.0,2013-02-08,0
4900001047,1,99,99.0,2013-02-14,0
4900001047,1,99,99.0,2013-02-25,0
4900001047,1,99,99.0,2013-03-06,0
4900001047,1,98,98.0,2013-03-07,0
4900001047,1,99,99.0,2013-03-13,0
4900001047,1,99,99.0,2013-03-17,0
4900001047,1,99,99.0,2013-03-28,0
4900001047,1,98,98.0,2013-03-29,0
4900001047,1,99,99.0,2013-04-11,0
4900001047,1,99,99.0,2013-04-17,0
4900001047,1,99,99.0,2013-05-06,0
4900001047,1,99,99.0,2013-05-07,0
4900001047,1,99,99.0,2013-05-08,0
4900001047,1,99,99.0,2013-05-11,0
4900001047,4,99,396.0,2013-05-17,1
4900001047,1,98,98.0,2013-05-18,0
4900001047,1,99,99.0,2013-05-24,0
4900001047,1,98,98.0,2013-05-28,0
4900001047,1,98,98.0,2013-06-09,0
4900001047,1,99,99.0,2013-06-10,0
4900001047,1,99,99.0,2013-06-18,0
4900001047,1,99,99.0,2013-06-20,0
4900001047,1,99,99.0,2013-06-24,0
4900001047,1,99,99.0,2013-06-25,0
4900001047,1,99,99.0,2013-07-01,0
4900001047,1,98,98.0,2013-07-04,0
4900001047,1,99,99.0,2013-07-07,0
4900001047,1,98,98.0,2013-07-12,0
4900001047,1,99,99.0,2013-07-20,0
4900001047,1,99,99.0,2013-08-03,0
4900001047,1,99,99.0,2013-08-09,0
4900001047,2,99,198.0,2013-08-10,1
4900001047,1,99,99.0,2013-08-10,0
4900001047,1,98,98.0,2013-08-29,0
4900001047,1,98,98.0,2013-08-31,0
4900001047,1,99,99.0,2013-09-03,0
4900001047,1,98,98.0,2013-09-12,0
4900001047,1,98,98.0,2013-09-15,0
4900001047,1,99,99.0,2013-09-27,0
4900001047,1,99,99.0,2013-10-02,0
4900001047,1,149,149.0,2013-11-11,0
4900001047,1,149,149.0,2013-11-21,0
4900001047,1,149,149.0,2013-11-28,0
4900001047,1,149,149.0,2013-11-29,0
4900001047,1,149,149.0,2013-11-30,0
4900001047,1,149,149.0,2013-12-01,0
4900001047,1,149,149.0,2013-12-04,0
4900001047,1,149,149.0,2013-12-05,0
4900001047,1,149,149.0,2013-12-07,0
4900001047,1,149,149.0,2013-12-10,0
4900001047,1,149,149.0,2013-12-12,0
4900001047,1,149,149.0,2013-12-13,0
4900001047,1,149,149.0,2013-12-14,0
4900001047,1,149,149.0,2013-12-16,0
4900001047,1,149,149.0,2013-12-20,0
4900001047,1,149,149.0,2013-12-21,0
4900001047,1,149,149.0,2013-12-25,0
4900001047,1,149,149.0,2013-12-28,0
4900001047,1,149,149.0,2013-12-29,0
4900001047,1,149,149.0,2013-12-30,0
4900001047,1,149,149.0,2013-12-31,0
4900001047,1,149,149.0,2014-01-04,0
4900001047,1,169,169.0,2014-02-20,0
4900001047,2,169,338.0,2014-03-04,1
4900001047,1,169,169.0,2014-03-05,0
4900001047,1,169,169.0,2014-03-22,0
4900001047,1,169,169.0,2014-04-01,0
4900001047,1,169,169.0,2014-04-09,0
4900001047,1,169,169.0,2014-04-11,0
4900001047,1,169,169.0,2014-04-15,0
4900001047,1,169,169.0,2014-04-20,0
4900001047,1,169,169.0,2014-04-29,0
4900001047,1,169,169.0,2014-05-03,0
4900001047,2,169,338.0,2014-05-13,1
4900001047,1,169,169.0,2014-05-22,0
4900001047,1,169,169.0,2014-06-06,0
4900001047,1,169,169.0,2014-06-16,0
4900001047,1,169,169.0,2014-06-20,0
4900001047,1,169,169.0,2014-06-24,0
4900001047,1,169,169.0,2014-06-25,0
4900001047,1,169,169.0,2014-06-29,0
4900001047,1,169,169.0,2014-07-02,0
4900001047,1,169,169.0,2014-07-12,0
4900001047,1,169,169.0,2014-07-28,0
4900001047,1,169,169.0,2014-08-08,0
4900001047,1,169,169.0,2014-08-17,0
4900001047,1,169,169.0,2014-08-25,0
4900001047,1,169,169.0,2014-08-28,0
4900001047,1,169,169.0,2014-09-10,0
4900001047,1,169,169.0,2014-09-20,0
4900001047,1,169,169.0,2014-09-25,0
4900001047,1,169,169.0,2014-10-09,0
4900001047,1,169,169.0,2014-10-14,0
4900001047,1,169,169.0,2014-10-23,0
4900001047,1,169,169.0,2014-11-03,0
4900001047,1,169,169.0,2014-11-11,0
4900001047,1,169,169.0,2014-11-22,0
4900001047,1,169,169.0,2014-11-30,0
4900001047,1,169,169.0,2014-12-01,0
4900001047,1,169,169.0,2014-12-02,0
4900001047,1,169,169.0,2014-12-03,0
4900001047,1,169,169.0,2014-12-06,0
4900001047,1,169,169.0,2014-12-08,0
4900001047,1,169,169.0,2014-12-10,0
4900001047,1,169,169.0,2014-12-12,0
4900001047,1,169,169.0,2014-12-13,0
4900001047,1,169,169.0,2014-12-15,0
4900001047,1,169,169.0,2014-12-19,0
4900001047,1,169,169.0,2014-12-22,0
4900001047,1,169,169.0,2014-12-28,0
4900001047,1,169,169.0,2014-12-29,0
4900001047,1,169,169.0,2014-12-31,0
4900001047,1,169,169.0,2015-01-02,0
4900001047,1,169,169.0,2015-01-15,0
4900001047,1,169,169.0,2015-01-22,0
4900001047,1,169,169.0,2015-01-23,0
4900001047,1,169,169.0,2015-02-05,0
4900001047,1,169,169.0,2015-02-10,0
4900001047,1,169,169.0,2015-02-28,0
4900001047,1,169,169.0,2015-03-06,0
4900001047,1,169,169.0,2015-03-18,0
4900001047,1,169,169.0,2015-04-03,0
4900001047,1,169,169.0,2015-04-23,0
4900001047,1,169,169.0,2015-04-24,0
4900001047,1,169,169.0,2015-05-08,0
4900001047,1,169,169.0,2015-05-27,0
4900001047,1,169,169.0,2015-05-28,0
4900001047,1,169,169.0,2015-06-20,0
4900001047,1,169,169.0,2015-07-01,0
4900001047,1,169,169.0,2015-08-25,0
4900001047,1,169,169.0,2015-09-10,0
4900001047,1,169,169.0,2015-09-18,0
4900001047,1,169,169.0,2015-09-26,0
4900001047,1,169,169.0,2015-10-03,0
4900001047,1,169,169.0,2015-10-21,0
4900001047,1,169,169.0,2015-10-24,0
4900001047,1,169,169.0,2015-10-25,0
4900001047,1,169,169.0,2015-10-27,0
4900001047,1,169,169.0,2015-11-08,0
4900001047,1,169,169.0,2015-11-17,0
4900001047,1,169,169.0,2015-11-29,0
4900001047,1,169,169.0,2015-12-02,0
4900001047,1,169,169.0,2015-12-10,0
4900001047,1,169,169.0,2015-12-15,0
4900001047,1,169,169.0,2015-12-23,0
4900001047,1,169,169.0,2015-12-24,0
4900001047,1,169,169.0,2015-12-26,0
4900001047,1,169,169.0,2015-12-28,0
4900001047,1,169,169.0,2015-12-30,0
4900001047,1,169,169.0,2015-12-31,0
4900001047,1,169,169.0,2016-01-02,0
4900001047,1,169,169.0,2016-01-11,0
4900001047,1,169,169.0,2016-01-14,0
4900001047,1,169,169.0,2016-02-03,0
4900001047,1,169,169.0,2016-02-10,0
4900001047,1,169,169.0,2016-02-13,0
4900001047,1,169,169.0,2016-02-14,0
4900001047,1,169,169.0,2016-02-21,0
4900001047,1,169,169.0,2016-02-26,0
4900001047,1,169,169.0,2016-02-29,0
4900001047,1,169,169.0,2016-03-01,0
4900001047,1,169,169.0,2016-03-02,0
4900001047,1,169,169.0,2016-03-04,0
4900001047,1,168,168.8,2016-03-05,1
4900001047,1,169,169.0,2016-03-06,0
4900001047,1,169,169.0,2016-03-07,0
4900001047,1,169,169.0,2016-03-08,0
4900001047,1,169,169.0,2016-03-11,0
4900001047,1,169,169.0,2016-03-12,0
4900001047,1,169,169.0,2016-03-26,0
4900001047,1,169,169.0,2016-04-03,0
4900001047,1,169,169.0,2016-04-07,0
4900001047,1,169,169.0,2016-04-10,0
4900001047,1,169,169.0,2016-04-11,0
4900001047,1,169,169.0,2016-04-14,0
4900001047,1,169,169.0,2016-04-18,0
4900001047,1,169,169.0,2016-04-19,0
4900001047,1,169,169.0,2016-04-21,0
4900001047,1,169,169.0,2016-04-22,0
4900001047,1,169,169.0,2016-04-24,0
4900001047,1,169,169.0,2016-04-27,0
4900001047,1,169,169.0,2016-04-28,0
4900001047,1,169,169.0,2016-04-29,0
4900001047,1,169,169.0,2016-05-02,0
4900001047,1,169,169.0,2016-05-04,0
4900001047,1,169,169.0,2016-05-05,0
4900001047,1,169,169.0,2016-05-06,0
4900001047,1,169,169.0,2016-05-13,0
4900001047,1,169,169.0,2016-05-19,0
4900001047,1,169,169.0,2016-06-02,0
4900001047,1,169,169.0,2016-06-07,0
4900001047,1,169,169.0,2016-06-09,0
4900001047,1,169,169.0,2016-06-26,0
4900001047,1,169,169.0,2016-06-28,0
4900001047,1,169,169.0,2016-07-09,0
4900001047,1,169,169.0,2016-07-13,0
4900001047,1,169,169.0,2016-08-22,0
4900001047,1,169,169.0,2016-08-26,0
4900001047,1,169,169.0,2016-09-12,0
4900001047,1,169,169.0,2016-09-20,0
4900001047,1,169,169.0,2016-09-26,0
4900001047,1,169,169.0,2016-10-01,0
4900001047,1,169,169.0,2016-10-07,0
4900001047,1,169,169.0,2016-10-13,0
4900001047,1,169,169.0,2016-10-18,0
4900001047,1,168,168.27,2016-10-20,1
4900001050,1,99,99.0,2013-01-15,0
4900001050,1,98,98.0,2013-01-24,0
4900001050,1,98,98.0,2013-02-21,0
4900001050,1,99,99.0,2013-03-09,0
4900001050,1,99,99.0,2013-03-10,0
4900001050,1,99,99.0,2013-03-19,0
4900001050,1,99,99.0,2013-03-31,0
4900001050,1,99,99.0,2013-04-02,0
4900001050,1,99,99.0,2013-04-07,0
4900001050,1,99,99.0,2013-04-19,0
4900001050,1,99,99.0,2013-04-20,0
4900001050,1,99,99.0,2013-05-14,0
4900001050,1,99,99.0,2013-05-17,0
4900001050,1,99,99.0,2013-06-25,0
4900001050,1,99,99.0,2013-06-26,0
4900001050,1,99,99.0,2013-07-02,0
4900001050,1,99,99.0,2013-07-25,0
4900001050,1,99,99.0,2013-07-27,0
4900001050,1,99,99.0,2013-08-01,0
4900001050,1,99,99.0,2013-08-02,0
4900001050,1,99,99.0,2013-08-03,0
4900001050,1,99,99.0,2013-08-04,0
4900001050,1,99,99.0,2013-08-06,0
4900001050,1,99,99.0,2013-08-09,0
4900001050,1,149,149.0,2013-11-22,0
4900001050,1,149,149.0,2013-11-25,0
4900001050,1,149,149.0,2013-11-27,0
4900001050,1,149,149.0,2013-12-01,0
4900001050,1,149,149.0,2013-12-03,0
4900001050,1,149,149.0,2013-12-04,0
4900001050,1,149,149.0,2013-12-05,0
4900001050,1,149,149.0,2013-12-09,0
4900001050,1,149,149.0,2013-12-11,0
4900001050,1,149,149.0,2013-12-13,0
4900001050,1,149,149.0,2013-12-14,0
4900001050,1,149,149.0,2013-12-16,0
4900001050,1,149,149.0,2013-12-17,0
4900001050,1,149,149.0,2013-12-18,0
4900001050,1,149,149.0,2013-12-19,0
4900001050,1,149,149.0,2013-12-22,0
4900001050,1,149,149.0,2013-12-24,0
4900001050,1,149,149.0,2013-12-26,0
4900001050,1,149,149.0,2013-12-27,0
4900001050,1,149,149.0,2013-12-28,0
4900001050,1,149,149.0,2013-12-29,0
4900001050,1,149,149.0,2013-12-30,0
4900001050,1,149,149.0,2013-12-31,0
4900001050,2,149,298.0,2013-12-31,1
4900001050,2,149,298.0,2014-01-02,1
4900001050,1,149,149.0,2014-01-02,0
4900001050,1,149,149.0,2014-01-04,0
4900001050,1,149,149.0,2014-01-05,0
4900001050,1,149,149.0,2014-01-07,0
4900001050,1,149,149.0,2014-01-08,0
4900001050,1,149,149.0,2014-02-14,0
4900001050,1,149,149.0,2014-02-16,0
4900001050,1,149,149.0,2014-02-18,0
4900001050,1,169,169.0,2014-02-20,0
4900001050,1,169,169.0,2014-02-21,0
4900001050,3,169,507.0,2014-02-21,1
4900001050,1,169,169.0,2014-02-23,0
4900001050,1,169,169.0,2014-02-24,0
4900001050,2,169,338.0,2014-02-24,1
4900001050,1,169,169.0,2014-02-25,0
4900001050,1,169,169.0,2014-02-26,0
4900001050,1,169,169.0,2014-02-27,0
4900001050,1,169,169.0,2014-02-28,0
4900001050,1,169,169.0,2014-03-03,0
4900001050,1,169,169.0,2014-03-05,0
4900001050,1,169,169.0,2014-03-06,0
4900001050,1,169,169.0,2014-03-07,0
4900001050,1,169,169.0,2014-03-17,0
4900001050,1,169,169.0,2014-03-28,0
4900001050,1,169,169.0,2014-03-29,0
4900001050,1,169,169.0,2014-04-01,0
4900001050,1,169,169.0,2014-04-06,0
4900001050,1,169,169.0,2014-04-09,0
4900001050,1,169,169.0,2014-04-12,0
4900001050,1,169,169.0,2014-04-18,0
4900001050,1,169,169.0,2014-04-20,0
4900001050,1,169,169.0,2014-04-22,0
4900001050,2,169,338.0,2014-04-23,1
4900001050,1,169,169.0,2014-04-23,0
4900001050,1,169,169.0,2014-04-24,0
4900001050,1,169,169.0,2014-04-25,0
4900001050,1,169,169.0,2014-04-30,0
4900001050,1,169,169.0,2014-05-02,0
4900001050,1,169,169.0,2014-05-08,0
4900001050,1,169,169.0,2014-05-10,0
4900001050,1,169,169.0,2014-05-13,0
4900001050,1,169,169.0,2014-05-16,0
4900001050,1,169,169.0,2014-05-17,0
4900001050,1,169,169.0,2014-05-22,0
4900001050,1,169,169.0,2014-05-29,0
4900001050,1,169,169.0,2014-06-02,0
4900001050,1,169,169.0,2014-06-13,0
4900001050,1,169,169.0,2014-06-24,0
4900001050,1,169,169.0,2014-06-26,0
4900001050,1,169,169.0,2014-06-27,0
4900001050,1,169,169.0,2014-07-03,0
4900001050,1,169,169.0,2014-07-04,0
4900001050,1,169,169.0,2014-07-05,0
4900001050,1,169,169.0,2014-07-09,0
4900001050,1,169,169.0,2014-07-11,0
4900001050,1,169,169.0,2014-07-14,0
4900001050,1,169,169.0,2014-07-15,0
4900001050,1,169,169.0,2014-07-16,0
4900001050,1,169,169.0,2014-07-18,0
4900001050,1,169,169.0,2014-07-21,0
4900001050,1,169,169.0,2014-07-22,0
4900001050,1,169,169.0,2014-07-23,0
4900001050,1,169,169.0,2014-07-25,0
4900001050,1,169,169.0,2014-07-28,0
4900001050,1,169,169.0,2014-07-29,0
4900001050,1,169,169.0,2014-08-02,0
4900001050,1,169,169.0,2014-08-07,0
4900001050,1,169,169.0,2014-08-08,0
4900001050,1,169,169.0,2014-08-13,0
4900001050,1,169,169.0,2014-08-14,0
4900001050,1,169,169.0,2014-08-15,0
4900001050,1,169,169.0,2014-08-20,0
4900001050,1,169,169.0,2014-08-21,0
4900001050,1,169,169.0,2014-08-23,0
4900001050,1,169,169.0,2014-08-24,0
4900001050,1,169,169.0,2014-08-27,0
4900001050,1,169,169.0,2014-09-02,0
4900001050,1,169,169.0,2014-09-05,0
4900001050,1,169,169.0,2014-09-06,0
4900001050,1,169,169.0,2014-09-08,0
4900001050,1,169,169.0,2014-09-09,0
4900001050,1,169,169.0,2014-09-10,0
4900001050,1,169,169.0,2014-09-13,0
4900001050,1,169,169.0,2014-09-15,0
4900001050,1,169,169.0,2014-09-19,0
4900001050,1,136,136.0,2014-09-21,0
4900001050,1,169,169.0,2014-09-28,0
4900001050,1,169,169.0,2014-10-02,0
4900001050,1,169,169.0,2014-10-06,0
4900001050,1,169,169.0,2014-10-12,0
4900001050,1,169,169.0,2014-10-14,0
4900001050,1,169,169.0,2014-10-15,0
4900001050,1,169,169.0,2014-10-16,0
4900001050,1,169,169.0,2014-10-18,0
4900001050,1,169,169.0,2014-10-25,0
4900001050,1,169,169.0,2014-11-04,0
4900001050,1,169,169.0,2014-11-09,0
4900001050,1,169,169.0,2014-11-12,0
4900001050,1,169,169.0,2014-11-18,0
4900001050,1,169,169.0,2014-11-22,0
4900001050,1,169,169.0,2014-11-23,0
4900001050,1,169,169.0,2014-11-25,0
4900001050,1,169,169.0,2014-11-28,0
4900001050,1,169,169.0,2014-11-30,0
4900001050,1,169,169.0,2014-12-01,0
4900001050,1,169,169.0,2014-12-03,0
4900001050,1,169,169.0,2014-12-04,0
4900001050,1,169,169.0,2014-12-05,0
4900001050,1,169,169.0,2014-12-11,0
4900001050,1,169,169.0,2014-12-21,0
4900001050,1,169,169.0,2014-12-23,0
4900001050,1,169,169.0,2014-12-24,0
4900001050,1,169,169.0,2014-12-25,0
4900001050,1,169,169.0,2014-12-26,0
4900001050,1,169,169.0,2014-12-27,0
4900001050,1,169,169.0,2014-12-28,0
4900001050,1,169,169.0,2014-12-29,0
4900001050,1,169,169.0,2014-12-30,0
4900001050,1,169,169.0,2014-12-31,0
4900001050,1,169,169.0,2015-01-03,0
4900001050,1,169,169.0,2015-01-05,0
4900001050,1,169,169.0,2015-01-07,0
4900001050,1,169,169.0,2015-01-13,0
4900001050,1,169,169.0,2015-01-14,0
4900001050,1,169,169.0,2015-01-15,0
4900001050,1,169,169.0,2015-01-16,0
4900001050,1,169,169.0,2015-01-20,0
4900001050,1,169,169.0,2015-01-23,0
4900001050,1,169,169.0,2015-01-26,0
4900001050,1,169,169.0,2015-01-28,0
4900001050,1,169,169.0,2015-01-29,0
4900001050,1,169,169.0,2015-01-30,0
4900001050,1,169,169.0,2015-02-03,0
4900001050,1,169,169.0,2015-02-06,0
4900001050,1,169,169.0,2015-02-11,0
4900001050,1,169,169.0,2015-02-13,0
4900001050,1,169,169.0,2015-02-16,0
4900001050,1,169,169.0,2015-02-20,0
4900001050,1,169,169.0,2015-03-03,0
4900001050,1,169,169.0,2015-03-04,0
4900001050,1,169,169.0,2015-03-11,0
4900001050,1,169,169.0,2015-03-12,0
4900001050,1,169,169.0,2015-03-13,0
4900001050,1,169,169.0,2015-03-27,0
4900001050,1,169,169.0,2015-03-30,0
4900001050,1,169,169.0,2015-04-02,0
4900001050,1,169,169.0,2015-04-11,0
4900001050,1,169,169.0,2015-04-15,0
4900001050,1,169,169.0,2015-04-16,0
4900001050,-1,169,-169.0,2015-04-16,0
4900001050,1,169,169.0,2015-04-17,0
4900001050,1,169,169.0,2015-04-22,0
4900001050,1,169,169.0,2015-04-27,0
4900001050,1,169,169.0,2015-04-29,0
4900001050,1,169,169.0,2015-06-03,0
4900001050,1,169,169.0,2015-06-16,0
4900001050,1,169,169.0,2015-06-17,0
4900001050,1,169,169.0,2015-06-24,0
4900001050,1,169,169.0,2015-06-25,0
4900001050,1,169,169.0,2015-07-01,0
4900001050,1,169,169.0,2015-07-02,0
4900001050,1,169,169.0,2015-07-04,0
4900001050,1,169,169.0,2015-07-05,0
4900001050,1,169,169.0,2015-07-06,0
4900001050,1,169,169.0,2015-07-10,0
4900001050,1,169,169.0,2015-07-14,0
4900001050,1,169,169.0,2015-07-16,0
4900001050,1,169,169.0,2015-07-17,0
4900001050,1,169,169.0,2015-07-29,0
4900001050,1,169,169.0,2015-08-07,0
4900001050,1,169,169.0,2015-08-24,0
4900001050,1,169,169.0,2015-08-28,0
4900001050,1,169,169.0,2015-08-29,0
4900001050,1,169,169.0,2015-09-11,0
4900001050,1,169,169.0,2015-09-17,0
4900001050,1,169,169.0,2015-09-18,0
4900001050,1,169,169.0,2015-09-21,0
4900001050,1,169,169.0,2015-09-25,0
4900001050,1,169,169.0,2015-09-28,0
4900001050,1,169,169.0,2015-09-29,0
4900001050,1,169,169.0,2015-10-02,0
4900001050,1,169,169.0,2015-10-06,0
4900001050,1,169,169.0,2015-10-13,0
4900001050,1,169,169.0,2015-10-18,0
4900001050,1,169,169.0,2015-10-24,0
4900001050,1,169,169.0,2015-10-25,0
4900001050,1,169,169.0,2015-10-28,0
4900001050,1,169,169.0,2015-11-06,0
4900001050,1,169,169.0,2015-11-15,0
4900001050,1,169,169.0,2015-11-20,0
4900001050,1,169,169.0,2015-12-08,0
4900001050,1,169,169.0,2015-12-11,0
4900001050,1,169,169.0,2015-12-13,0
4900001050,1,169,169.0,2015-12-25,0
4900001050,1,169,169.0,2015-12-27,0
4900001050,1,169,169.0,2015-12-31,0
4900001050,1,169,169.0,2016-01-06,0
4900001050,1,169,169.0,2016-01-07,0
4900001050,1,169,169.0,2016-01-21,0
4900001050,1,169,169.0,2016-01-22,0
4900001050,1,169,169.0,2016-01-25,0
4900001050,1,169,169.0,2016-01-26,0
4900001050,1,169,169.0,2016-01-29,0
4900001050,1,169,169.0,2016-01-31,0
4900001050,1,169,169.0,2016-05-15,0
4900001050,1,169,169.0,2016-05-20,0
4900001050,1,169,169.0,2016-05-23,0
4900001050,1,169,169.0,2016-05-29,0
4900001050,1,169,169.0,2016-05-31,0
4900001050,1,169,169.0,2016-06-03,0
4900001050,1,169,169.0,2016-06-25,0
4900001050,1,169,169.0,2016-06-29,0
4900001050,1,169,169.0,2016-07-09,0
4900001050,1,169,169.0,2016-07-11,0
4900001050,1,169,169.0,2016-08-30,0
4900001050,1,169,169.0,2016-09-05,0
4900001050,1,169,169.0,2016-09-07,0
